model,threshold,accuracy,precision,recall,sensitivity,specificity,f1_score,false_positive_rate,false_negative_rate,true_positives,false_positives,true_negatives,false_negatives,articles_flagged_for_review,review_workload_pct,workload_reduction_pct,total_positives,total_negatives,total_samples,model_key
SGD Classifier (Modified Huber),0.98,0.6712328767123288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,49,24,0,0.0,100.0,24,49,73,sgd_classifier
Random Forest,0.02,0.3287671232876712,0.3287671232876712,1.0,1.0,0.0,0.4948453608247423,1.0,0.0,24,49,0,0,73,100.0,0.0,24,49,73,random_forest
Random Forest,0.04,0.3287671232876712,0.3287671232876712,1.0,1.0,0.0,0.4948453608247423,1.0,0.0,24,49,0,0,73,100.0,0.0,24,49,73,random_forest
Random Forest,0.06,0.3287671232876712,0.3287671232876712,1.0,1.0,0.0,0.4948453608247423,1.0,0.0,24,49,0,0,73,100.0,0.0,24,49,73,random_forest
Random Forest,0.08,0.3287671232876712,0.3287671232876712,1.0,1.0,0.0,0.4948453608247423,1.0,0.0,24,49,0,0,73,100.0,0.0,24,49,73,random_forest
Random Forest,0.1,0.3698630136986301,0.34285714285714286,1.0,1.0,0.061224489795918366,0.5106382978723404,0.9387755102040817,0.0,24,46,3,0,70,95.8904109589041,4.10958904109589,24,49,73,random_forest
Random Forest,0.12,0.3698630136986301,0.34285714285714286,1.0,1.0,0.061224489795918366,0.5106382978723404,0.9387755102040817,0.0,24,46,3,0,70,95.8904109589041,4.10958904109589,24,49,73,random_forest
Random Forest,0.14,0.3835616438356164,0.34782608695652173,1.0,1.0,0.08163265306122448,0.5161290322580645,0.9183673469387755,0.0,24,45,4,0,69,94.52054794520548,5.47945205479452,24,49,73,random_forest
Random Forest,0.16,0.3972602739726027,0.35294117647058826,1.0,1.0,0.10204081632653061,0.5217391304347826,0.8979591836734694,0.0,24,44,5,0,68,93.15068493150685,6.8493150684931505,24,49,73,random_forest
Random Forest,0.18,0.410958904109589,0.3582089552238806,1.0,1.0,0.12244897959183673,0.5274725274725275,0.8775510204081632,0.0,24,43,6,0,67,91.78082191780823,8.21917808219178,24,49,73,random_forest
Random Forest,0.2,0.4246575342465753,0.36363636363636365,1.0,1.0,0.14285714285714285,0.5333333333333333,0.8571428571428571,0.0,24,42,7,0,66,90.41095890410958,9.58904109589041,24,49,73,random_forest
Random Forest,0.22,0.4794520547945205,0.3870967741935484,1.0,1.0,0.22448979591836735,0.5581395348837209,0.7755102040816326,0.0,24,38,11,0,62,84.93150684931507,15.068493150684931,24,49,73,random_forest
Random Forest,0.24,0.5205479452054794,0.40350877192982454,0.9583333333333334,0.9583333333333334,0.30612244897959184,0.5679012345679012,0.6938775510204082,0.041666666666666664,23,34,15,1,57,78.08219178082192,21.91780821917808,24,49,73,random_forest
Random Forest,0.26,0.589041095890411,0.4423076923076923,0.9583333333333334,0.9583333333333334,0.40816326530612246,0.6052631578947368,0.5918367346938775,0.041666666666666664,23,29,20,1,52,71.23287671232876,28.767123287671232,24,49,73,random_forest
Random Forest,0.28,0.6027397260273972,0.4489795918367347,0.9166666666666666,0.9166666666666666,0.4489795918367347,0.6027397260273972,0.5510204081632653,0.08333333333333333,22,27,22,2,49,67.12328767123287,32.87671232876712,24,49,73,random_forest
Random Forest,0.3,0.6027397260273972,0.44680851063829785,0.875,0.875,0.46938775510204084,0.5915492957746479,0.5306122448979592,0.125,21,26,23,3,47,64.38356164383562,35.61643835616438,24,49,73,random_forest
Random Forest,0.32,0.6164383561643836,0.45652173913043476,0.875,0.875,0.4897959183673469,0.6,0.5102040816326531,0.125,21,25,24,3,46,63.013698630136986,36.986301369863014,24,49,73,random_forest
Random Forest,0.34,0.6575342465753424,0.4883720930232558,0.875,0.875,0.5510204081632653,0.6268656716417911,0.4489795918367347,0.125,21,22,27,3,43,58.9041095890411,41.0958904109589,24,49,73,random_forest
Random Forest,0.36,0.684931506849315,0.5121951219512195,0.875,0.875,0.5918367346938775,0.6461538461538462,0.40816326530612246,0.125,21,20,29,3,41,56.16438356164384,43.83561643835616,24,49,73,random_forest
Random Forest,0.38,0.6986301369863014,0.5294117647058824,0.75,0.75,0.673469387755102,0.6206896551724138,0.32653061224489793,0.25,18,16,33,6,34,46.57534246575342,53.42465753424658,24,49,73,random_forest
Random Forest,0.4,0.7397260273972602,0.5806451612903226,0.75,0.75,0.7346938775510204,0.6545454545454545,0.2653061224489796,0.25,18,13,36,6,31,42.465753424657535,57.534246575342465,24,49,73,random_forest
Random Forest,0.42,0.7397260273972602,0.5862068965517241,0.7083333333333334,0.7083333333333334,0.7551020408163265,0.6415094339622641,0.24489795918367346,0.2916666666666667,17,12,37,7,29,39.726027397260275,60.273972602739725,24,49,73,random_forest
Random Forest,0.44,0.7808219178082192,0.6818181818181818,0.625,0.625,0.8571428571428571,0.6521739130434783,0.14285714285714285,0.375,15,7,42,9,22,30.136986301369863,69.86301369863014,24,49,73,random_forest
Random Forest,0.46,0.7671232876712328,0.6842105263157895,0.5416666666666666,0.5416666666666666,0.8775510204081632,0.6046511627906976,0.12244897959183673,0.4583333333333333,13,6,43,11,19,26.027397260273972,73.97260273972603,24,49,73,random_forest
Random Forest,0.48,0.7671232876712328,0.7058823529411765,0.5,0.5,0.8979591836734694,0.5853658536585366,0.10204081632653061,0.5,12,5,44,12,17,23.28767123287671,76.71232876712328,24,49,73,random_forest
Random Forest,0.5,0.7671232876712328,0.7333333333333333,0.4583333333333333,0.4583333333333333,0.9183673469387755,0.5641025641025641,0.08163265306122448,0.5416666666666666,11,4,45,13,15,20.54794520547945,79.45205479452055,24,49,73,random_forest
Random Forest,0.52,0.7123287671232876,0.6666666666666666,0.25,0.25,0.9387755102040817,0.36363636363636365,0.061224489795918366,0.75,6,3,46,18,9,12.32876712328767,87.67123287671232,24,49,73,random_forest
Random Forest,0.54,0.726027397260274,0.8333333333333334,0.20833333333333334,0.20833333333333334,0.9795918367346939,0.3333333333333333,0.02040816326530612,0.7916666666666666,5,1,48,19,6,8.21917808219178,91.78082191780823,24,49,73,random_forest
Random Forest,0.56,0.6986301369863014,0.75,0.125,0.125,0.9795918367346939,0.21428571428571427,0.02040816326530612,0.875,3,1,48,21,4,5.47945205479452,94.52054794520548,24,49,73,random_forest
Random Forest,0.58,0.684931506849315,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.9795918367346939,0.14814814814814814,0.02040816326530612,0.9166666666666666,2,1,48,22,3,4.10958904109589,95.8904109589041,24,49,73,random_forest
Random Forest,0.6,0.684931506849315,1.0,0.041666666666666664,0.041666666666666664,1.0,0.08,0.0,0.9583333333333334,1,0,49,23,1,1.36986301369863,98.63013698630137,24,49,73,random_forest
Random Forest,0.62,0.684931506849315,1.0,0.041666666666666664,0.041666666666666664,1.0,0.08,0.0,0.9583333333333334,1,0,49,23,1,1.36986301369863,98.63013698630137,24,49,73,random_forest
Random Forest,0.64,0.684931506849315,1.0,0.041666666666666664,0.041666666666666664,1.0,0.08,0.0,0.9583333333333334,1,0,49,23,1,1.36986301369863,98.63013698630137,24,49,73,random_forest
Random Forest,0.66,0.684931506849315,1.0,0.041666666666666664,0.041666666666666664,1.0,0.08,0.0,0.9583333333333334,1,0,49,23,1,1.36986301369863,98.63013698630137,24,49,73,random_forest
Random Forest,0.68,0.684931506849315,1.0,0.041666666666666664,0.041666666666666664,1.0,0.08,0.0,0.9583333333333334,1,0,49,23,1,1.36986301369863,98.63013698630137,24,49,73,random_forest
Random Forest,0.7,0.684931506849315,1.0,0.041666666666666664,0.041666666666666664,1.0,0.08,0.0,0.9583333333333334,1,0,49,23,1,1.36986301369863,98.63013698630137,24,49,73,random_forest
Random Forest,0.72,0.6712328767123288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,49,24,0,0.0,100.0,24,49,73,random_forest
Random Forest,0.74,0.6712328767123288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,49,24,0,0.0,100.0,24,49,73,random_forest
Random Forest,0.76,0.6712328767123288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,49,24,0,0.0,100.0,24,49,73,random_forest
Random Forest,0.78,0.6712328767123288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,49,24,0,0.0,100.0,24,49,73,random_forest
Random Forest,0.8,0.6712328767123288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,49,24,0,0.0,100.0,24,49,73,random_forest
Random Forest,0.82,0.6712328767123288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,49,24,0,0.0,100.0,24,49,73,random_forest
Random Forest,0.84,0.6712328767123288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,49,24,0,0.0,100.0,24,49,73,random_forest
Random Forest,0.86,0.6712328767123288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,49,24,0,0.0,100.0,24,49,73,random_forest
Random Forest,0.88,0.6712328767123288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,49,24,0,0.0,100.0,24,49,73,random_forest
Random Forest,0.9,0.6712328767123288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,49,24,0,0.0,100.0,24,49,73,random_forest
Random Forest,0.92,0.6712328767123288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,49,24,0,0.0,100.0,24,49,73,random_forest
Random Forest,0.94,0.6712328767123288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,49,24,0,0.0,100.0,24,49,73,random_forest
Random Forest,0.96,0.6712328767123288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,49,24,0,0.0,100.0,24,49,73,random_forest
Random Forest,0.98,0.6712328767123288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,49,24,0,0.0,100.0,24,49,73,random_forest
